id,price,beds,baths,garage,stories,house_type,lot_sqft,sqft,year_built,address,postal_code,state,city,tags,sold_price,sold_date,type,lat,lon,county,baseball,basement,basketball,basketball_court,beach,beautiful_backyard,big_bathroom,big_lot,big_yard,carport,cathedral_ceiling,central_air,central_heat,city_view,clubhouse,coffer_ceiling,community_boat_facilities,community_clubhouse,community_elevator,community_golf,community_gym,community_horse_facilities,community_outdoor_space,community_park,community_security_features,community_swimming_pool,community_tennis_court,conversation_pit,corner_lot,courtyard_entry,courtyard_style,cul_de_sac,den_or_office,detached_guest_house,dining_room,disability_features,dishwasher,dual_master_bedroom,efficient,elevator,energy_efficient,ensuite,equestrian,exposed_brick,family_room,farm,fenced_yard,fireplace,first_floor_master_bedroom,fixer_upper,floor_plan,forced_air,front_porch,fruit_trees,furniture,game_room,garage_1_or_more,garage_2_or_more,garage_3_or_more,gated_community,golf_course,golf_course_lot_or_frontage,golf_course_view,gourmet_kitchen,granite_kitchen,greenbelt,greenhouse,groundscare,guest_house,guest_parking,handicap_access,hardwood_floors,hidden_room,high_ceiling,hill_or_mountain_view,hoa,hollywood_sign_view,horse_facilities,horse_property,horse_stables,in_law_unit,indoor_basketball_court,investment_opportunity,jack_and_jill_bathroom,kitchen_island,kosher_diner,lake,lake_view,large_kitchen,large_porch,laundry_room,lease_option,library,low_hoa,maintenance,marina,master_bathroom,master_bedroom,master_suite,media_room,medicalcare,modern_kitchen,mountain_view,new_construction,new_roof,no_hoa,ocean_view,open_floor_plan,open_house,open_kitchen,outbuilding,outdoor_kitchen,park,pets_allowed,playground,pond,private_backyard,private_bathroom,private_courtyard,private_parking,ranch,recording_studio,recreation_facilities,rental_property,river_view,runway,rv_or_boat_parking,rv_parking,security,senior_community,shopping,single_story,smart_homes,soccer,solar_panels,solar_system,spa_or_hot_tub,swimming_pool,tennis,tennis_court,theater_room,trails,two_kitchen,two_master_suites,two_or_more_stories,updated_kitchen,vaulted_ceiling,view,views,volleyball,washer_dryer,water_view,waterfront,white_kitchen,wine_cellar,wooded_land,wrap_around_porch
1704548111,3650000,3.0,3.0,2.0,1.0,single_family,11861.0,,1960.0,1235 N Kenter Ave,90049,CA,Los Angeles,"['central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'dining_room', 'fireplace', 'hardwood_floors', 'laundry_room', 'ocean_view', 'view', 'water_view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'smart_homes']",1365000.0,2008-12-17,mls,34.078257,-118.492813,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2377689832,860000,3.0,2.0,2.0,1.0,single_family,7500.0,1932.0,1956.0,15747 Cohasset St,91406,CA,Lake Balboa,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'lake_view', 'laundry_room', 'recreation_facilities', 'view', 'water_view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'community_swimming_pool', 'updated_kitchen', 'fruit_trees', 'lake']",155000.0,1998-02-12,mls,34.206914,-118.476603,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1763392960,1289000,4.0,3.0,2.0,2.0,single_family,10768.0,2562.0,1974.0,11530 Doral Ave,91326,CA,Porter Ranch,"['central_air', 'central_heat', 'community_outdoor_space', 'dishwasher', 'fireplace', 'forced_air', 'hill_or_mountain_view', 'laundry_room', 'spa_or_hot_tub', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'basketball_court', 'farm', 'ranch', 'basketball', 'trails', 'shopping']",364000.0,1998-12-16,mls,34.281285,-118.549138,Los Angeles,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1847455480,1195000,3.0,2.0,,1.0,single_family,12824.0,1966.0,1940.0,5932 Hinton Ave,91367,CA,Woodland Hills,"['central_air', 'central_heat', 'den_or_office', 'fireplace', 'laundry_room', 'swimming_pool', 'single_story', 'garage_1_or_more', 'groundscare', 'shopping']",1225000.0,2022-04-25,mls,34.178245,-118.638279,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2264188440,4650000,5.0,6.0,2.0,3.0,single_family,7000.0,5472.0,2015.0,852 N Vista St,90046,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'community_security_features', 'family_room', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'lease_option', 'spa_or_hot_tub', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'hollywood_sign_view', 'views']",3135000.0,2016-07-01,mls,34.086846,-118.351906,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1930496596,1125000,4.0,4.0,,1.0,single_family,5933.0,1672.0,1924.0,6111 Keniston Ave,90043,CA,Los Angeles,"['central_air', 'central_heat', 'hardwood_floors', 'laundry_room', 'single_story', 'high_ceiling', 'front_porch', 'ensuite', 'groundscare']",759000.0,2021-06-16,mls,33.984156,-118.342053,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2940622158,1500000,5.0,5.0,,1.0,single_family,8404.0,2695.0,1903.0,3625 9th Ave,90018,CA,Los Angeles,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'disability_features', 'dishwasher', 'energy_efficient', 'laundry_room', 'recreation_facilities', 'single_story', 'garage_1_or_more', 'high_ceiling', 'master_bedroom', 'open_floor_plan', 'floor_plan', 'fruit_trees', 'solar_system', 'rental_property', 'solar_panels', 'groundscare', 'shopping']",580000.0,2018-01-16,mls,34.022114,-118.327477,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900576415,595000,2.0,1.0,,1.0,single_family,2473.0,827.0,1923.0,8819 S Budlong Ave,90044,CA,Los Angeles,"['laundry_room', 'recreation_facilities', 'single_story', 'updated_kitchen']",499000.0,2022-10-11,mls,33.957301,-118.29606,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2452115757,11995000,5.0,6.0,2.0,1.0,single_family,17498.0,6357.0,1998.0,11797 Chaparal St,90049,CA,Los Angeles,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'dining_room', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'spa_or_hot_tub', 'view', 'swimming_pool', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'waterfront', 'modern_kitchen', 'outdoor_kitchen', 'open_kitchen', 'private_backyard', 'rental_property', 'water_view', 'smart_homes', 'shopping']",970000.0,1997-02-05,mls,34.065838,-118.472881,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1717449128,3245000,5.0,5.0,3.0,2.0,single_family,17929.0,4361.0,1963.0,20226 Lorenzana Dr,91364,CA,Woodland Hills,"['central_air', 'central_heat', 'den_or_office', 'dishwasher', 'family_room', 'fireplace', 'game_room', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'open_floor_plan', 'floor_plan', 'ensuite', 'water_view', 'beach']",1170000.0,2020-08-05,mls,34.16602,-118.573846,Los Angeles,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1715355235,7495000,5.0,6.0,2.0,2.0,single_family,12563.0,4418.0,,2456 Arbutus Dr,90049,CA,Los Angeles,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'den_or_office', 'family_room', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'spa_or_hot_tub', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan', 'rental_property', 'views']",4550000.0,2018-07-31,mls,34.079419,-118.503803,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1368033502,6500000,3.0,5.0,3.0,2.0,single_family,7466.0,3108.0,2002.0,2337 McKinley Ave,90291,CA,Venice,"['central_air', 'central_heat', 'community_outdoor_space', 'community_security_features', 'den_or_office', 'laundry_room', 'spa_or_hot_tub', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'modern_kitchen', 'outdoor_kitchen', 'guest_house', 'open_floor_plan', 'floor_plan', 'corner_lot', 'ensuite']",3462000.0,2020-05-11,mls,33.986333,-118.462962,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2740238813,1349000,2.0,3.0,,2.0,single_family,10167.0,1869.0,1927.0,15113 Encanto Dr,91403,CA,Sherman Oaks,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'den_or_office', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'farm', 'views']",,,mls,34.147086,-118.461892,Los Angeles,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1298329742,649000,2.0,1.0,,1.0,single_family,3049.0,1244.0,1913.0,5688 Aldama St,90042,CA,Los Angeles,"['hill_or_mountain_view', 'view', 'single_story', 'fixer_upper']",33000.0,1978-11-03,mls,34.115278,-118.194537,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2675734615,829000,3.0,2.0,,1.0,single_family,6350.0,1584.0,1946.0,9035 Hillrose St,91040,CA,Sunland,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'disability_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'basement', 'single_story', 'big_yard', 'private_backyard', 'high_ceiling', 'master_bathroom', 'master_bedroom', 'master_suite', 'rental_property', 'shopping']",560000.0,2007-05-15,mls,34.262454,-118.329869,Los Angeles,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2090195680,1175000,3.0,2.0,2.0,1.0,single_family,6769.0,1395.0,1947.0,8301 Winsford Ave,90045,CA,Los Angeles,"['community_outdoor_space', 'community_security_features', 'corner_lot', 'dining_room', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'fruit_trees', 'big_lot']",78000.0,1978-10-26,mls,33.96334,-118.381503,Los Angeles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1841312194,560000,2.0,1.0,2.0,1.0,single_family,6208.0,864.0,1945.0,12117 Wilmington Ave,90059,CA,Willowbrook,"['laundry_room', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'big_lot']",53000.0,1982-03-31,mls,33.922039,-118.239541,Los Angeles,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013783376,1399988,3.0,3.0,2.0,1.0,single_family,5391.0,1651.0,2023.0,4853 Eldred St,90042,CA,Highland Park,"['central_air', 'central_heat', 'city_view', 'community_outdoor_space', 'cul_de_sac', 'disability_features', 'dishwasher', 'family_room', 'hill_or_mountain_view', 'laundry_room', 'new_construction', 'recreation_facilities', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'gourmet_kitchen', 'ensuite', 'views', 'shopping']",110000.0,2015-04-10,mls,34.108476,-118.208871,Los Angeles,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2327004298,1895000,3.0,1.0,2.0,1.0,single_family,14336.0,1214.0,1955.0,9667 Yoakum Dr,90210,CA,Beverly Hills,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'media_room', 'farm', 'ranch', 'views']",1480000.0,2022-01-06,mls,34.113567,-118.429369,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1023572319,860000,2.0,1.0,2.0,1.0,single_family,4261.0,904.0,1923.0,1321 W 15th St,90732,CA,San Pedro,"['city_view', 'community_outdoor_space', 'fireplace', 'hardwood_floors', 'hill_or_mountain_view', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'solar_system', 'rental_property', 'investment_opportunity', 'new_roof']",575000.0,2018-12-12,mls,33.730492,-118.306034,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081438808,595000,3.0,1.0,,1.0,single_family,5741.0,1185.0,1901.0,2526 Marengo St,90033,CA,Los Angeles,"['city_view', 'community_outdoor_space', 'laundry_room', 'view', 'single_story', 'garage_1_or_more', 'front_porch']",,,mls,34.054117,-118.200027,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2054028120,1390000,3.0,2.0,2.0,1.0,single_family,6277.0,1708.0,1941.0,5215 Onaknoll Ave,90043,CA,Los Angeles,"['central_air', 'central_heat', 'community_outdoor_space', 'den_or_office', 'fireplace', 'hardwood_floors', 'laundry_room', 'view', 'basement', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'community_swimming_pool', 'updated_kitchen', 'modern_kitchen', 'outdoor_kitchen', 'big_yard', 'front_porch']",471000.0,2007-03-23,mls,33.995089,-118.346277,Los Angeles,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2488649434,635000,3.0,2.0,2.0,1.0,single_family,7500.0,1419.0,1901.0,939 E 49th St,90011,CA,Los Angeles,"['city_view', 'dishwasher', 'laundry_room', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_yard']",328000.0,2004-10-29,mls,33.99957,-118.25916,Los Angeles,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9510083435,2450000,6.0,6.0,2.0,2.0,single_family,7311.0,4366.0,2021.0,20636 W Wood Rose Ct,91326,CA,Porter Ranch,"['central_air', 'city_view', 'community_security_features', 'family_room', 'hill_or_mountain_view', 'laundry_room', 'view', 'swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'coffer_ceiling', 'floor_plan', 'solar_system', 'ensuite', 'gated_community', 'farm', 'ranch', 'security', 'shopping']",,,mls,34.295556,-118.58345,Los Angeles,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
